Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The DebuggerLevel,Test ExecutorLevel,The TesterLevel,The Tester - AdvancedLevel,Take some breaksLevel,Make Your ChoiceLevel,On the WatchLevel,Break the LineLevel,Break the MethodLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The DebuggerProgress,Test ExecutorProgress,The TesterProgress,The Tester - AdvancedProgress,Take some breaksProgress,Make Your ChoiceProgress,On the WatchProgress,Break the LineProgress,Break the MethodProgress,Assert and TestedProgress
2026-03-13 09:07:04.626,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,972
2026-03-13 09:07:04.648,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,974
2026-03-13 09:07:04.672,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,976
2026-03-13 09:07:04.698,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,978
2026-03-13 09:07:04.726,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,979
2026-03-13 09:07:04.752,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,981
2026-03-13 09:07:04.777,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,982
2026-03-13 09:07:04.807,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,983
2026-03-13 09:07:04.83,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,984
2026-03-13 09:07:04.852,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,985
2026-03-13 09:07:04.879,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,986
2026-03-13 09:07:04.907,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,987
2026-03-13 09:07:04.938,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,989
2026-03-13 09:07:04.969,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,991
2026-03-13 09:07:04.998,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,993
2026-03-13 09:07:05.026,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,994
2026-03-13 09:07:05.047,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,995
2026-03-13 09:07:05.079,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,996
2026-03-13 09:07:05.117,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,998
2026-03-13 09:07:05.148,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,999
2026-03-13 09:07:05.207,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1000
2026-03-13 09:07:05.251,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1001
2026-03-13 09:07:05.291,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1002
2026-03-13 09:07:05.32,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1002
2026-03-13 09:07:05.349,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1003
2026-03-13 09:07:05.377,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1004
2026-03-13 09:07:05.402,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1005
2026-03-13 09:07:05.432,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1006
2026-03-13 09:07:05.456,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1008
2026-03-13 09:07:05.526,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1009
2026-03-13 09:07:05.56,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1010
2026-03-13 09:07:05.578,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1011
2026-03-13 09:07:05.621,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1012
2026-03-13 09:07:05.646,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1012
2026-03-13 09:07:05.671,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1013
2026-03-13 09:07:05.696,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1014
2026-03-13 09:07:05.721,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1015
2026-03-13 09:07:05.748,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1015
2026-03-13 09:07:05.772,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1016
2026-03-13 09:07:05.808,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1017
2026-03-13 09:07:05.834,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1018
2026-03-13 09:07:05.858,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1019
2026-03-13 09:07:05.884,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1019
2026-03-13 09:07:05.912,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1020
2026-03-13 09:07:05.935,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1021
2026-03-13 09:07:05.96,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1022
2026-03-13 09:07:05.988,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1023
2026-03-13 09:07:06.016,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1024
2026-03-13 09:07:06.038,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1025
2026-03-13 09:07:06.067,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1026
2026-03-13 09:07:06.101,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1027
2026-03-13 09:07:06.137,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1028
2026-03-13 09:07:06.166,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1029
2026-03-13 09:07:06.206,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1029
2026-03-13 09:07:06.227,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1030
2026-03-13 09:07:06.258,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1031
2026-03-13 09:07:06.28,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1032
2026-03-13 09:07:06.311,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1033
2026-03-13 09:07:06.357,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1034
2026-03-13 09:07:06.381,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1035
2026-03-13 09:07:06.406,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1036
2026-03-13 09:07:06.433,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1037
2026-03-13 09:07:06.456,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1038
2026-03-13 09:07:06.487,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1039
2026-03-13 09:07:06.512,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1040
2026-03-13 09:07:06.546,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1041
2026-03-13 09:07:06.579,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1042
2026-03-13 09:07:06.626,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1045
2026-03-13 09:07:06.655,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1048
2026-03-13 09:07:06.685,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1051
2026-03-13 09:07:06.716,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1052
2026-03-13 09:07:06.746,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1054
2026-03-13 09:07:06.778,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1055
2026-03-13 09:07:06.807,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1056
2026-03-13 09:07:06.846,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1057
2026-03-13 09:07:06.873,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1057
2026-03-13 09:07:06.9,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1058
2026-03-13 09:07:06.927,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1059
2026-03-13 09:07:06.956,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1060
2026-03-13 09:07:06.984,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1061
2026-03-13 09:07:07.008,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1062
2026-03-13 09:07:07.037,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1063
2026-03-13 09:07:07.064,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1064
2026-03-13 09:07:07.091,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1065
2026-03-13 09:07:07.113,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1066
2026-03-13 09:07:07.142,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1067
2026-03-13 09:07:07.166,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1069
2026-03-13 09:07:07.19,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1071
2026-03-13 09:07:07.216,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1072
2026-03-13 09:07:07.241,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1073
2026-03-13 09:07:07.269,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1075
2026-03-13 09:07:07.288,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1076
2026-03-13 09:07:07.316,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1076
2026-03-13 09:07:07.339,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1077
2026-03-13 09:07:07.358,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1078
2026-03-13 09:07:07.39,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1079
2026-03-13 09:07:07.408,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1080
2026-03-13 09:07:07.442,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1080
2026-03-13 09:07:07.481,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1081
2026-03-13 09:07:07.508,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1082
2026-03-13 09:07:07.536,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1085
2026-03-13 09:07:07.563,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1088
2026-03-13 09:07:07.586,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1091
2026-03-13 09:07:07.609,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1092
2026-03-13 09:07:07.636,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1093
2026-03-13 09:07:07.659,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1094
2026-03-13 09:07:07.686,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1096
2026-03-13 09:07:07.708,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1098
2026-03-13 09:07:07.728,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1100
2026-03-13 09:07:07.756,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1101
2026-03-13 09:07:07.777,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,24,220,45,555,128,0,1,16,15,35,18,0,0,2,0,9,0,870,16,2,0,0,0,0,0,1102
